algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count
rand,cg,1,2,0,1024,80,70.85,16
rand,cg,1,2,0,1024,80,56.90,16
spr,cg,1,2,0,1024,80,46.29,16
spr,cg,1,2,0,1024,80,46.07,16
spr,cg,1,2,0,1024,80,46.28,16
pak,cg,1,2,0,1024,80,40.93,20
pak,cg,1,2,0,1024,80,40.94,20
pak,cg,1,2,0,1024,80,40.96,20
rand,cg,1,2,0,1024,80,77.17,20
rand,cg,1,2,0,1024,80,95.11,20
rand,cg,1,2,0,1024,80,68.58,20
spr,cg,1,2,0,1024,80,51.88,20
spr,cg,1,2,0,1024,80,51.93,20
spr,cg,1,2,0,1024,80,51.83,20
pak,cg,1,2,0,1024,80,43.35,24
pak,cg,1,2,0,1024,80,43.33,24
pak,cg,1,2,0,1024,80,43.31,24
rand,cg,1,2,0,1024,80,98.13,24
rand,cg,1,2,0,1024,80,77.94,24
rand,cg,1,2,0,1024,80,88.05,24
spr,cg,1,2,0,1024,80,55.13,24
spr,cg,1,2,0,1024,80,54.72,24
spr,cg,1,2,0,1024,80,55.03,24
pak,cg,3,0,0,2048,115,16.83,16
rand,cg,3,0,0,2048,115,18.84,16
spr,cg,3,0,0,2048,115,16.64,16
pak,cg,3,0,0,2048,115,19.87,20
rand,cg,3,0,0,2048,115,21.45,20
spr,cg,3,0,0,2048,115,20.27,20
pak,cg,3,0,0,2048,115,22.72,24
rand,cg,3,0,0,2048,115,23.78,24
spr,cg,3,0,0,2048,115,23.24,24
pak,cg,4,0,1,2048,115,14.46,16
rand,cg,4,0,1,2048,115,15.25,16
spr,cg,4,0,1,2048,115,15.05,16
pak,cg,4,0,1,2048,115,19.30,20
rand,cg,4,0,1,2048,115,19.62,20
spr,cg,4,0,1,2048,115,19.38,20
pak,cg,4,0,1,2048,115,21.82,24
rand,cg,4,0,1,2048,115,21.67,24
spr,cg,4,0,1,2048,115,22.16,24
pak,cg,5,0,2,2048,115,14.49,16
rand,cg,5,0,2,2048,115,14.84,16
spr,cg,5,0,2,2048,115,14.98,16
pak,cg,5,0,2,2048,115,19.28,20
rand,cg,5,0,2,2048,115,20.24,20
spr,cg,5,0,2,2048,115,19.39,20
pak,cg,5,0,2,2048,115,21.76,24
rand,cg,5,0,2,2048,115,22.04,24
spr,cg,5,0,2,2048,115,22.06,24
pak,cg,2,1,0,2048,115,22.34,16
rand,cg,2,1,0,2048,115,25.58,16
spr,cg,2,1,0,2048,115,22.27,16
pak,cg,2,1,0,2048,115,24.87,20
rand,cg,2,1,0,2048,115,28.81,20
spr,cg,2,1,0,2048,115,25.68,20
pak,cg,2,1,0,2048,115,27.81,24
rand,cg,2,1,0,2048,115,31.17,24
spr,cg,2,1,0,2048,115,28.02,24
pak,cg,1,2,0,2048,115,33.22,16
rand,cg,1,2,0,2048,115,47.13,16
spr,cg,1,2,0,2048,115,35.63,16
pak,cg,1,2,0,2048,115,29.34,20
rand,cg,1,2,0,2048,115,45.16,20
spr,cg,1,2,0,2048,115,34.35,20
pak,cg,1,2,0,2048,115,31.93,24
rand,cg,1,2,0,2048,115,62.62,24
spr,cg,1,2,0,2048,115,37.09,24
pak,cg,3,0,0,2048,64,17.25,16
rand,cg,3,0,0,2048,64,18.30,16
spr,cg,3,0,0,2048,64,17.09,16
pak,cg,3,0,0,2048,64,20.80,20
rand,cg,3,0,0,2048,64,21.93,20
spr,cg,3,0,0,2048,64,21.25,20
pak,cg,3,0,0,2048,64,23.93,24
rand,cg,3,0,0,2048,64,25.16,24
spr,cg,3,0,0,2048,64,24.37,24
pak,cg,4,0,1,2048,64,15.05,16
rand,cg,4,0,1,2048,64,15.40,16
spr,cg,4,0,1,2048,64,15.52,16
pak,cg,4,0,1,2048,64,20.30,20
rand,cg,4,0,1,2048,64,20.48,20
spr,cg,4,0,1,2048,64,20.30,20
pak,cg,4,0,1,2048,64,23.23,24
rand,cg,4,0,1,2048,64,23.26,24
spr,cg,4,0,1,2048,64,23.34,24
pak,cg,5,0,2,2048,64,14.96,16
rand,cg,5,0,2,2048,64,15.11,16
spr,cg,5,0,2,2048,64,15.49,16
pak,cg,5,0,2,2048,64,20.25,20
