algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,lu,5,0,2,1024,80,40.92,24,45.534470588235294,4.614470588235292
rand,lu,1,2,0,1024,115,45.03,24,45.534470588235294,0.5044705882352929
rand,lu,2,1,0,1024,115,38.59,24,45.534470588235294,6.944470588235291
rand,lu,3,0,0,1024,115,38.21,24,45.534470588235294,7.324470588235293
rand,lu,4,0,1,1024,115,38.25,24,45.534470588235294,7.284470588235294
rand,lu,5,0,2,1024,115,37.77,24,45.534470588235294,7.764470588235291
spr,lu,1,2,0,2048,64,23.99,16,41.2041610738255,17.214161073825505
rand,lu,1,2,0,2048,64,26.05,16,45.534470588235294,19.484470588235293
spr,lu,2,1,0,2048,64,20.31,16,41.2041610738255,20.894161073825504
rand,lu,2,1,0,2048,64,20.33,16,45.534470588235294,25.204470588235296
spr,lu,3,0,0,2048,64,19.81,16,41.2041610738255,21.394161073825504
rand,lu,3,0,0,2048,64,20.13,16,45.534470588235294,25.404470588235295
spr,lu,4,0,1,2048,64,20.15,16,41.2041610738255,21.054161073825505
rand,lu,4,0,1,2048,64,19.75,16,45.534470588235294,25.784470588235294
spr,lu,5,0,2,2048,64,19.86,16,41.2041610738255,21.344161073825504
rand,lu,5,0,2,2048,64,20.02,16,45.534470588235294,25.514470588235294
spr,lu,1,2,0,2048,80,22.61,16,41.2041610738255,18.594161073825504
rand,lu,1,2,0,2048,80,23.77,16,45.534470588235294,21.764470588235294
spr,lu,2,1,0,2048,80,18.81,16,41.2041610738255,22.394161073825504
rand,lu,2,1,0,2048,80,18.82,16,45.534470588235294,26.714470588235294
spr,lu,3,0,0,2048,80,18.28,16,41.2041610738255,22.924161073825502
rand,lu,3,0,0,2048,80,18.8,16,45.534470588235294,26.734470588235293
spr,lu,4,0,1,2048,80,18.28,16,41.2041610738255,22.924161073825502
rand,lu,4,0,1,2048,80,18.17,16,45.534470588235294,27.364470588235292
spr,lu,5,0,2,2048,80,18.23,16,41.2041610738255,22.974161073825503
rand,lu,5,0,2,2048,80,18.14,16,45.534470588235294,27.394470588235293
spr,lu,1,2,0,2048,115,22.57,16,41.2041610738255,18.634161073825503
rand,lu,1,2,0,2048,115,23.65,16,45.534470588235294,21.884470588235295
spr,lu,2,1,0,2048,115,18.51,16,41.2041610738255,22.6941610738255
rand,lu,2,1,0,2048,115,18.94,16,45.534470588235294,26.594470588235293
spr,lu,3,0,0,2048,115,18.28,16,41.2041610738255,22.924161073825502
rand,lu,3,0,0,2048,115,18.46,16,45.534470588235294,27.074470588235293
spr,lu,4,0,1,2048,115,18.16,16,41.2041610738255,23.044161073825503
rand,lu,4,0,1,2048,115,18.27,16,45.534470588235294,27.264470588235294
spr,lu,5,0,2,2048,115,18.19,16,41.2041610738255,23.014161073825502
rand,lu,5,0,2,2048,115,18.13,16,45.534470588235294,27.404470588235295
spr,lu,1,2,0,2048,64,28.42,20,41.2041610738255,12.784161073825501
rand,lu,1,2,0,2048,64,32.54,20,45.534470588235294,12.994470588235295
spr,lu,2,1,0,2048,64,24.65,20,41.2041610738255,16.554161073825505
rand,lu,2,1,0,2048,64,24.91,20,45.534470588235294,20.624470588235294
spr,lu,3,0,0,2048,64,24.16,20,41.2041610738255,17.044161073825503
rand,lu,3,0,0,2048,64,24.34,20,45.534470588235294,21.194470588235294
spr,lu,4,0,1,2048,64,24.05,20,41.2041610738255,17.154161073825502
rand,lu,4,0,1,2048,64,24.18,20,45.534470588235294,21.354470588235294
spr,lu,5,0,2,2048,64,24.1,20,41.2041610738255,17.1041610738255
rand,lu,5,0,2,2048,64,24.23,20,45.534470588235294,21.304470588235294
spr,lu,1,2,0,2048,80,25.44,20,41.2041610738255,15.764161073825502
rand,lu,1,2,0,2048,80,27.57,20,45.534470588235294,17.964470588235294
spr,lu,2,1,0,2048,80,21.72,20,41.2041610738255,19.484161073825504
rand,lu,2,1,0,2048,80,21.71,20,45.534470588235294,23.824470588235293
spr,lu,3,0,0,2048,80,21.18,20,41.2041610738255,20.024161073825503
rand,lu,3,0,0,2048,80,21.49,20,45.534470588235294,24.044470588235296
spr,lu,4,0,1,2048,80,21.23,20,41.2041610738255,19.974161073825503
rand,lu,4,0,1,2048,80,21.26,20,45.534470588235294,24.274470588235292
spr,lu,5,0,2,2048,80,21.26,20,41.2041610738255,19.9441610738255
rand,lu,5,0,2,2048,80,21.75,20,45.534470588235294,23.784470588235294
spr,lu,1,2,0,2048,115,24.15,20,41.2041610738255,17.054161073825505
rand,lu,1,2,0,2048,115,30.23,20,45.534470588235294,15.304470588235294
spr,lu,2,1,0,2048,115,20.97,20,41.2041610738255,20.234161073825504
rand,lu,2,1,0,2048,115,20.97,20,45.534470588235294,24.564470588235295
spr,lu,3,0,0,2048,115,20.71,20,41.2041610738255,20.494161073825502
rand,lu,3,0,0,2048,115,20.6,20,45.534470588235294,24.934470588235293
spr,lu,4,0,1,2048,115,20.57,20,41.2041610738255,20.634161073825503
rand,lu,4,0,1,2048,115,20.52,20,45.534470588235294,25.014470588235294
spr,lu,5,0,2,2048,115,20.36,20,41.2041610738255,20.844161073825504
rand,lu,5,0,2,2048,115,20.55,20,45.534470588235294,24.984470588235293
spr,lu,1,2,0,2048,64,30.65,24,41.2041610738255,10.554161073825505
rand,lu,1,2,0,2048,64,35.3,24,45.534470588235294,10.234470588235297
spr,lu,2,1,0,2048,64,28.88,24,41.2041610738255,12.324161073825504
rand,lu,2,1,0,2048,64,29.13,24,45.534470588235294,16.404470588235295
spr,lu,3,0,0,2048,64,28.68,24,41.2041610738255,12.524161073825503
rand,lu,3,0,0,2048,64,28.48,24,45.534470588235294,17.054470588235294
spr,lu,4,0,1,2048,64,28.39,24,41.2041610738255,12.814161073825503
rand,lu,4,0,1,2048,64,28.57,24,45.534470588235294,16.964470588235294
spr,lu,5,0,2,2048,64,28.23,24,41.2041610738255,12.974161073825503
rand,lu,5,0,2,2048,64,28.26,24,45.534470588235294,17.274470588235292
spr,lu,1,2,0,2048,80,26.67,24,41.2041610738255,14.534161073825501
rand,lu,1,2,0,2048,80,37.02,24,45.534470588235294,8.514470588235291
spr,lu,2,1,0,2048,80,24.88,24,41.2041610738255,16.324161073825504
rand,lu,2,1,0,2048,80,24.75,24,45.534470588235294,20.784470588235294
spr,lu,3,0,0,2048,80,24.4,24,41.2041610738255,16.804161073825505
rand,lu,3,0,0,2048,80,24.17,24,45.534470588235294,21.364470588235292
spr,lu,4,0,1,2048,80,24.08,24,41.2041610738255,17.124161073825505
rand,lu,4,0,1,2048,80,24.37,24,45.534470588235294,21.164470588235293
spr,lu,5,0,2,2048,80,24.19,24,41.2041610738255,17.014161073825502
rand,lu,5,0,2,2048,80,24.35,24,45.534470588235294,21.184470588235293
spr,lu,1,2,0,2048,115,24.8,24,41.2041610738255,16.404161073825502
rand,lu,1,2,0,2048,115,33.32,24,45.534470588235294,12.214470588235294
spr,lu,2,1,0,2048,115,22.66,24,41.2041610738255,18.544161073825503
rand,lu,2,1,0,2048,115,23.36,24,45.534470588235294,22.174470588235295
spr,lu,3,0,0,2048,115,22.53,24,41.2041610738255,18.674161073825502
rand,lu,3,0,0,2048,115,22.57,24,45.534470588235294,22.964470588235294
spr,lu,4,0,1,2048,115,22.35,24,41.2041610738255,18.8541610738255
rand,lu,4,0,1,2048,115,22.47,24,45.534470588235294,23.064470588235295
spr,lu,5,0,2,2048,115,22.64,24,41.2041610738255,18.564161073825503
rand,lu,5,0,2,2048,115,22.65,24,45.534470588235294,22.884470588235295
pak,lu,1,2,0,2048,64,26.16,16,40.849066666666666,14.689066666666665
pak,lu,2,1,0,2048,64,20.54,16,40.849066666666666,20.309066666666666
pak,lu,3,0,0,2048,64,20.6,16,40.849066666666666,20.249066666666664
pak,lu,4,0,1,2048,64,20.52,16,40.849066666666666,20.329066666666666
pak,lu,5,0,2,2048,64,20.34,16,40.849066666666666,20.509066666666666
pak,lu,1,2,0,2048,80,24.46,16,40.849066666666666,16.389066666666665
pak,lu,2,1,0,2048,80,18.97,16,40.849066666666666,21.879066666666667
pak,lu,3,0,0,2048,80,18.63,16,40.849066666666666,22.219066666666667
pak,lu,4,0,1,2048,80,18.49,16,40.849066666666666,22.359066666666667
pak,lu,5,0,2,2048,80,18.74,16,40.849066666666666,22.109066666666667
pak,lu,1,2,0,2048,115,24.35,16,40.849066666666666,16.499066666666664
pak,lu,2,1,0,2048,115,18.96,16,40.849066666666666,21.889066666666665
pak,lu,3,0,0,2048,115,18.71,16,40.849066666666666,22.139066666666665
pak,lu,4,0,1,2048,115,18.67,16,40.849066666666666,22.179066666666664
pak,lu,5,0,2,2048,115,18.75,16,40.849066666666666,22.099066666666666
pak,lu,1,2,0,2048,64,26.57,20,40.849066666666666,14.279066666666665
pak,lu,2,1,0,2048,64,24.41,20,40.849066666666666,16.439066666666665
pak,lu,3,0,0,2048,64,24.37,20,40.849066666666666,16.479066666666665
pak,lu,4,0,1,2048,64,24.19,20,40.849066666666666,16.659066666666664
pak,lu,5,0,2,2048,64,24.39,20,40.849066666666666,16.459066666666665
pak,lu,1,2,0,2048,80,23.7,20,40.849066666666666,17.149066666666666
pak,lu,2,1,0,2048,80,21.31,20,40.849066666666666,19.539066666666667
pak,lu,3,0,0,2048,80,21.44,20,40.849066666666666,19.409066666666664
pak,lu,4,0,1,2048,80,21.55,20,40.849066666666666,19.299066666666665
pak,lu,5,0,2,2048,80,21.67,20,40.849066666666666,19.179066666666664
pak,lu,1,2,0,2048,115,23.0,20,40.849066666666666,17.849066666666666
pak,lu,2,1,0,2048,115,20.94,20,40.849066666666666,19.909066666666664
pak,lu,3,0,0,2048,115,20.63,20,40.849066666666666,20.219066666666667
pak,lu,4,0,1,2048,115,20.5,20,40.849066666666666,20.349066666666666
pak,lu,5,0,2,2048,115,20.75,20,40.849066666666666,20.099066666666666
pak,lu,1,2,0,2048,64,30.5,24,40.849066666666666,10.349066666666666
pak,lu,2,1,0,2048,64,28.84,24,40.849066666666666,12.009066666666666
pak,lu,3,0,0,2048,64,28.89,24,40.849066666666666,11.959066666666665
pak,lu,4,0,1,2048,64,28.96,24,40.849066666666666,11.889066666666665
pak,lu,5,0,2,2048,64,28.9,24,40.849066666666666,11.949066666666667
pak,lu,1,2,0,2048,80,26.3,24,40.849066666666666,14.549066666666665
pak,lu,2,1,0,2048,80,24.61,24,40.849066666666666,16.239066666666666
pak,lu,3,0,0,2048,80,24.44,24,40.849066666666666,16.409066666666664
pak,lu,4,0,1,2048,80,24.6,24,40.849066666666666,16.249066666666664
pak,lu,5,0,2,2048,80,24.6,24,40.849066666666666,16.249066666666664
pak,lu,1,2,0,2048,115,24.57,24,40.849066666666666,16.279066666666665
pak,lu,2,1,0,2048,115,22.78,24,40.849066666666666,18.069066666666664
pak,lu,3,0,0,2048,115,22.72,24,40.849066666666666,18.129066666666667
pak,lu,4,0,1,2048,115,22.66,24,40.849066666666666,18.189066666666665
pak,lu,5,0,2,2048,115,23.02,24,40.849066666666666,17.829066666666666
spr,lu,1,2,0,4096,64,19.02,24,41.2041610738255,22.184161073825504
spr,lu,2,1,0,4096,64,16.37,24,41.2041610738255,24.834161073825502
spr,lu,3,0,0,4096,64,16.08,24,41.2041610738255,25.124161073825505
spr,lu,4,0,1,4096,64,16.02,24,41.2041610738255,25.184161073825504
spr,lu,5,0,2,4096,64,16.02,24,41.2041610738255,25.184161073825504
spr,lu,1,2,0,4096,80,17.32,24,41.2041610738255,23.884161073825503
spr,lu,2,1,0,4096,80,14.34,24,41.2041610738255,26.864161073825503
spr,lu,3,0,0,4096,80,13.99,24,41.2041610738255,27.2141610738255
spr,lu,4,0,1,4096,80,14.06,24,41.2041610738255,27.1441610738255
spr,lu,5,0,2,4096,80,13.9,24,41.2041610738255,27.304161073825505
spr,lu,1,2,0,4096,115,16.95,24,41.2041610738255,24.254161073825504
spr,lu,2,1,0,4096,115,13.5,24,41.2041610738255,27.704161073825503
spr,lu,3,0,0,4096,115,13.12,24,41.2041610738255,28.084161073825506
spr,lu,4,0,1,4096,115,13.17,24,41.2041610738255,28.0341610738255
spr,lu,5,0,2,4096,115,13.15,24,41.2041610738255,28.054161073825505
rand,lu,1,2,0,4096,64,18.31,24,45.534470588235294,27.224470588235295
rand,lu,2,1,0,4096,64,16.57,24,45.534470588235294,28.964470588235294
rand,lu,3,0,0,4096,64,16.28,24,45.534470588235294,29.254470588235293
rand,lu,4,0,1,4096,64,16.18,24,45.534470588235294,29.354470588235294
rand,lu,5,0,2,4096,64,16.26,24,45.534470588235294,29.274470588235292
rand,lu,1,2,0,4096,80,14.83,24,45.534470588235294,30.704470588235296
rand,lu,2,1,0,4096,80,14.27,24,45.534470588235294,31.264470588235294
rand,lu,3,0,0,4096,80,14.14,24,45.534470588235294,31.394470588235293
rand,lu,4,0,1,4096,80,14.01,24,45.534470588235294,31.524470588235296
rand,lu,5,0,2,4096,80,13.98,24,45.534470588235294,31.554470588235294
rand,lu,1,2,0,4096,115,17.37,24,45.534470588235294,28.164470588235293
rand,lu,2,1,0,4096,115,13.68,24,45.534470588235294,31.854470588235294
rand,lu,3,0,0,4096,115,13.22,24,45.534470588235294,32.314470588235295
rand,lu,4,0,1,4096,115,13.12,24,45.534470588235294,32.4144705882353
rand,lu,5,0,2,4096,115,13.1,24,45.534470588235294,32.43447058823529
pak,lu,1,2,0,4096,64,22.77,24,40.849066666666666,18.079066666666666
pak,lu,2,1,0,4096,64,17.37,24,40.849066666666666,23.479066666666665
pak,lu,3,0,0,4096,64,17.34,24,40.849066666666666,23.509066666666666
pak,lu,4,0,1,4096,64,17.25,24,40.849066666666666,23.599066666666666
pak,lu,5,0,2,4096,64,17.09,24,40.849066666666666,23.759066666666666
pak,lu,1,2,0,4096,80,20.22,24,40.849066666666666,20.629066666666667
pak,lu,2,1,0,4096,80,14.97,24,40.849066666666666,25.879066666666667
pak,lu,3,0,0,4096,80,14.63,24,40.849066666666666,26.219066666666663
pak,lu,4,0,1,4096,80,14.6,24,40.849066666666666,26.249066666666664
pak,lu,5,0,2,4096,80,14.41,24,40.849066666666666,26.439066666666665
pak,lu,1,2,0,4096,115,19.64,24,40.849066666666666,21.209066666666665
pak,lu,2,1,0,4096,115,14.06,24,40.849066666666666,26.789066666666663
pak,lu,3,0,0,4096,115,13.52,24,40.849066666666666,27.329066666666666
pak,lu,4,0,1,4096,115,13.37,24,40.849066666666666,27.479066666666668
pak,lu,5,0,2,4096,115,13.39,24,40.849066666666666,27.459066666666665
rand,lu,1,2,0,4096,64,23.76,24,45.534470588235294,21.774470588235292
rand,lu,2,1,0,4096,64,17.51,24,45.534470588235294,28.024470588235292
rand,lu,3,0,0,4096,64,17.31,24,45.534470588235294,28.224470588235295
rand,lu,4,0,1,4096,64,17.22,24,45.534470588235294,28.314470588235295
rand,lu,5,0,2,4096,64,17.04,24,45.534470588235294,28.494470588235295
rand,lu,1,2,0,4096,80,15.91,24,45.534470588235294,29.624470588235294
rand,lu,2,1,0,4096,80,14.92,24,45.534470588235294,30.614470588235292
rand,lu,3,0,0,4096,80,14.61,24,45.534470588235294,30.924470588235295
rand,lu,4,0,1,4096,80,14.66,24,45.534470588235294,30.874470588235294
rand,lu,5,0,2,4096,80,14.47,24,45.534470588235294,31.064470588235295
rand,lu,1,2,0,4096,115,15.86,24,45.534470588235294,29.674470588235295
rand,lu,2,1,0,4096,115,14.29,24,45.534470588235294,31.244470588235295
rand,lu,3,0,0,4096,115,13.65,24,45.534470588235294,31.884470588235295
rand,lu,4,0,1,4096,115,13.71,24,45.534470588235294,31.824470588235293
rand,lu,5,0,2,4096,115,13.69,24,45.534470588235294,31.844470588235296
