algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,amr,1,2,0,2048,80,94.803246,24,39.2050419,55.598204100000004
spr,amr,1,2,0,2048,80,48.385159,24,33.25070623762377,15.134452762376235
spr,amr,1,2,0,4096,115,21.845839,16,33.25070623762377,11.404867237623765
pak,amr,3,0,0,4096,64,22.962469,16,31.61108201,8.648613010000002
rand,amr,3,0,0,4096,64,22.821373,16,39.2050419,16.383668899999996
spr,amr,3,0,0,4096,64,22.926552,16,33.25070623762377,10.324154237623766
pak,amr,4,0,1,4096,64,22.849682,16,31.61108201,8.76140001
rand,amr,4,0,1,4096,64,22.748681,16,39.2050419,16.456360899999996
spr,amr,4,0,1,4096,64,22.745784,16,33.25070623762377,10.504922237623767
pak,amr,5,0,2,4096,64,22.864067,16,31.61108201,8.747015010000002
rand,amr,5,0,2,4096,64,22.838752,16,39.2050419,16.366289899999998
spr,amr,5,0,2,4096,64,22.855129,16,33.25070623762377,10.395577237623765
pak,amr,2,1,0,4096,64,23.10746,16,31.61108201,8.50362201
rand,amr,2,1,0,4096,64,23.01912,16,39.2050419,16.185921899999997
spr,amr,2,1,0,4096,64,23.348404,16,33.25070623762377,9.902302237623768
pak,amr,1,2,0,4096,64,23.042462,16,31.61108201,8.56862001
rand,amr,1,2,0,4096,64,23.011469,16,39.2050419,16.193572899999996
spr,amr,1,2,0,4096,64,23.077748,16,33.25070623762377,10.172958237623767
pak,amr,3,0,0,4096,80,21.706201,16,31.61108201,9.90488101
rand,amr,3,0,0,4096,80,21.758306,16,39.2050419,17.446735899999997
spr,amr,3,0,0,4096,80,21.93455,16,33.25070623762377,11.316156237623765
pak,amr,4,0,1,4096,80,21.625801,16,31.61108201,9.985281010000001
rand,amr,4,0,1,4096,80,21.613259,16,39.2050419,17.5917829
spr,amr,4,0,1,4096,80,21.668164,16,33.25070623762377,11.582542237623766
pak,amr,5,0,2,4096,80,21.699427,16,31.61108201,9.91165501
rand,amr,5,0,2,4096,80,21.635981,16,39.2050419,17.569060899999997
spr,amr,5,0,2,4096,80,21.605888,16,33.25070623762377,11.644818237623767
pak,amr,2,1,0,4096,80,22.104679,16,31.61108201,9.50640301
rand,amr,2,1,0,4096,80,21.75275,16,39.2050419,17.4522919
spr,amr,2,1,0,4096,80,21.867311,16,33.25070623762377,11.383395237623766
pak,amr,1,2,0,4096,80,21.94122,16,31.61108201,9.66986201
rand,amr,1,2,0,4096,80,21.824982,16,39.2050419,17.3800599
spr,amr,1,2,0,4096,80,21.831099,16,33.25070623762377,11.419607237623769
pak,amr,3,0,0,4096,115,42.336092,24,31.61108201,10.72500999
rand,amr,3,0,0,4096,115,44.322116,24,39.2050419,5.1170741000000035
spr,amr,3,0,0,4096,115,41.741467,24,33.25070623762377,8.490760762376233
pak,amr,4,0,1,4096,115,38.222544,24,31.61108201,6.611461989999999
rand,amr,4,0,1,4096,115,39.574198,24,39.2050419,0.369156100000005
spr,amr,4,0,1,4096,115,38.100356,24,33.25070623762377,4.849649762376231
pak,amr,5,0,2,4096,115,38.355352,24,31.61108201,6.744269990000003
rand,amr,5,0,2,4096,115,38.585351,24,39.2050419,0.6196908999999948
spr,amr,5,0,2,4096,115,39.878355,24,33.25070623762377,6.627648762376232
pak,amr,2,1,0,4096,115,57.132081,24,31.61108201,25.52099899
rand,amr,2,1,0,4096,115,62.877693,24,39.2050419,23.672651100000003
spr,amr,2,1,0,4096,115,55.70372,24,33.25070623762377,22.45301376237623
pak,amr,1,2,0,4096,115,99.52655,24,31.61108201,67.91546799
rand,amr,1,2,0,4096,115,115.52437,24,39.2050419,76.3193281
spr,amr,1,2,0,4096,115,82.408329,24,33.25070623762377,49.15762276237623
pak,amr,3,0,0,4096,64,49.354965,24,31.61108201,17.74388299
